Name,Company Domain Name,Website URL,Phone Number,Email,PMS,Booking URL,Number of Rooms,Lead Status,Existing Customer in Area,Description,Latitude,Longitude
Motel Echo Point,motelechopoint.com.au,https://www.motelechopoint.com.au/,+61 2 4782 2088,echopointmotel@equeva.com.au,FareHarbor,https://bookings.rmscloud.com/GiftCard/Index?clientId=AEED700EEDDF31B6,,New,,PMS: FareHarbor | Booking URL: https://bookings.rmscloud.com/GiftCard/Index?clientId=AEED700EEDDF31B6,-33.7296376,
Kith Hotel Darling Harbour,kithhotel.com,https://www.kithhotel.com/,+61 2 9552 2260,hello@kithhotel.com,Mews,https://app.mews.com/distributor?ids=45be37ad-1ee1-40f7-886c-aadc00e27c6e,,New,,PMS: Mews | Booking URL: https://app.mews.com/distributor?ids=45be37ad-1ee1-40f7-886c-aadc00e27c6e,-33.872284,
"PARKROYAL Darling Harbour, Sydney",panpacific.com,https://www.panpacific.com/en/hotels-and-resorts/pr-darling-harbour-sydney.html?utm_source=google&utm_medium=business_listing&utm_campaign=googlemybusiness,+61 2 9261 1188,enquiry.prsyd@parkroyalhotels.com,OpenTable,https://www.panpacific.com/en/booking/modify.html?brand=pr,,New,,PMS: OpenTable | Booking URL: https://www.panpacific.com/en/booking/modify.html?brand=pr,-33.873553,
Glasgow Arms Hotel,pubrooms.com.au,https://www.pubrooms.com.au/item/glasgow-arms-hotel-ultimo-budget-accommodation/,+61 2 9211 2354,hello@glasgowarmsultimo.com.au,RMS Cloud,https://www.pubrooms.com.au/book-pubrooms-accommodation-australia/,10,New,,PMS: RMS Cloud | Booking URL: https://www.pubrooms.com.au/book-pubrooms-accommodation-australia/ | Rooms: 10,-33.8780485,
3 Explorers Motel,3explorers.com.au,https://3explorers.com.au/,+61 2 4782 1733,3explorersmotel@gmail.com,SiteMinder,https://www.thebookingbutton.com.au/properties/threexplmotdirect,,New,,PMS: SiteMinder | Booking URL: https://www.thebookingbutton.com.au/properties/threexplmotdirect,-33.7276722,
Lord Wolseley Hotel,lordwolseleyhotel.com.au,https://lordwolseleyhotel.com.au/,+61 2 9660 1736,info@thelordwolseley.com.au,SiteMinder,https://book-directonline.com/properties/lordwolseleyhotel,4,New,,PMS: SiteMinder | Booking URL: https://book-directonline.com/properties/lordwolseleyhotel | Rooms: 4,-33.8766667,
APX Darling Harbour,apxhotelsapartments.com,https://www.apxhotelsapartments.com/darling-harbour/,+61 2 8281 4700,sales@apxhotelsapartments.com,Newbook,https://bookingsau.newbook.cloud/apxdarlingharbour/index.php?login,,New,,PMS: Newbook | Booking URL: https://bookingsau.newbook.cloud/apxdarlingharbour/index.php?login,-33.8765778,
Alpine Motor Inn,alpinemotorinn.com.au,https://www.alpinemotorinn.com.au/,+61 2 4782 2011,info@alpinemotorinn.com.au,SiteMinder,https://www.thebookingbutton.com.au/properties/bwalpinemtrdirect,,New,,PMS: SiteMinder | Booking URL: https://www.thebookingbutton.com.au/properties/bwalpinemtrdirect,-33.706500999999996,
Tequila Sunrise Hostel Sydney,tequilasunrisehostels.com,https://tequilasunrisehostels.com/,+61 433 584 114,adelaide@tequilasunrise.com.au,Cloudbeds,https://hotels.cloudbeds.com/reservation/?access_key=NEW_ACCESS_KEY_FOR_ADELAIDE&property_id=NEW_PROPERTY_ID_FOR_ADELAIDE&promo=BACKPACKLOVE&destinationSelect=null&checkin=&checkout=,,New,,PMS: Cloudbeds | Booking URL: https://hotels.cloudbeds.com/reservation/?access_key=NEW_ACCESS_KEY_FOR_ADELAIDE&property_id=NEW_PROPERTY_ID_FOR_ADELAIDE&promo=BACKPACKLOVE&destinationSelect=null&checkin=&checkout=,-33.8778588,
Sky Rider Motor Inn,skyridermotorinn.com.au,http://www.skyridermotorinn.com.au/,+61 2 4782 1600,stay@skyridermotorinn.com.au,SiteMinder,https://resources.siteminder.com/services/geo/index.php,4,New,,PMS: SiteMinder | Booking URL: https://resources.siteminder.com/services/geo/index.php | Rooms: 4,-33.707993699999996,
The Gatsby - Luxury Katoomba Accommodation,mountainwhispers.com.au,https://mountainwhispers.com.au/properties/the-gatsby-katoomba-2/,+61 1300 721 321,indulge@mountainwhispers.com.au,Little Hotelier,https://mountainwhispers.com.au/cottages-in-blue-mountains,,New,,PMS: Little Hotelier | Booking URL: https://mountainwhispers.com.au/cottages-in-blue-mountains,-33.7250557,
"Nag's Head Hotel, Glebe",nagsheadhotel.com.au,https://www.nagsheadhotel.com.au/,+61 2 9123 6872,info@nagsheadhotel.com.au,Resy,https://www.nagsheadhotel.com.au/reservations/,,New,,PMS: Resy | Booking URL: https://www.nagsheadhotel.com.au/reservations/,-33.882553099999996,
The Chalet Guesthouse and Studio,thechalet.com.au,https://www.thechalet.com.au/,+61 2 4788 1122,,SiteMinder,https://www.thechalet.com.au/booknow.html,,New,,PMS: SiteMinder | Booking URL: https://www.thechalet.com.au/booknow.html,-33.677434,
Echoes Boutique Hotel Blue Mountains,echoeshotel.com.au,http://www.echoeshotel.com.au/,+61 2 4782 1966,marketing@salterbrothershospitality.com,SevenRooms,https://book-directonline.com/echoes-boutique/properties/echoesdirect,,New,,PMS: SevenRooms | Booking URL: https://book-directonline.com/echoes-boutique/properties/echoesdirect,-33.728938899999996,
La Maison Boutique Hotel,lamaison.com.au,http://www.lamaison.com.au/,+61 2 4782 4996,stay@lamaison.com.au,SiteMinder,https://resources.siteminder.com/services/geo/index.php,,New,,PMS: SiteMinder | Booking URL: https://resources.siteminder.com/services/geo/index.php,-33.7258071,
The Cottage Balmain,thecottagebalmain.com.au,http://thecottagebalmain.com.au/,+61 2 8084 8185,getintouch@thecottagebalmain.com.au,SevenRooms,https://thecottagebalmain.com.au/#one-page-reservations,,New,,PMS: SevenRooms | Booking URL: https://thecottagebalmain.com.au/#one-page-reservations,-33.8568661,
Barangaroo House,barangaroohouse.com.au,https://www.barangaroohouse.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_content=Barangaroo_House&utm_term=plcid_92893900637765389,+61 2 8587 5400,res.barangaroohouse@solotel.com.au,SevenRooms,https://barangaroohouse.com.au/book-now,,New,,PMS: SevenRooms | Booking URL: https://barangaroohouse.com.au/book-now,-33.865575299999996,
Napoleon On Kent,napoleononkent.com.au,https://www.napoleononkent.com.au/,+61 2 9299 5588,Einfo@napoleononkent.com.au,SiteMinder,https://www.siteminder.com/canvas,,New,,PMS: SiteMinder | Booking URL: https://www.siteminder.com/canvas,-33.8644223,
"Leisure Inn Spires, Blue Mountains",leisureinnspires.com.au,https://www.leisureinnspires.com.au/,+61 2 4784 4999,spires@leisureinnhotels.com,SynXis / TravelClick,https://rsv.seibuprince.com/?hotel=43734&chain=31483&theme=leisure,,New,,PMS: SynXis / TravelClick | Booking URL: https://rsv.seibuprince.com/?hotel=43734&chain=31483&theme=leisure,-33.7113356,
Montblu at Echo Point,montblu.com.au,https://montblu.com.au/,+61 2 4782 3275,echopointmotel@equeva.com.au,RMS Cloud,https://bookings.rmscloud.com/GiftCard/Index?clientId=F227390565ACDCC1,,New,,PMS: RMS Cloud | Booking URL: https://bookings.rmscloud.com/GiftCard/Index?clientId=F227390565ACDCC1,-33.7313025,
790 on George Backpackers,790ongeorge.com.au,https://790ongeorge.com.au/,+61 467 851 179,reservations@790ongeorge.com.au,Mews,https://app.mews.com/distributor/96cd010f-559a-4598-861f-b0bb00a15899,,New,,PMS: Mews | Booking URL: https://app.mews.com/distributor/96cd010f-559a-4598-861f-b0bb00a15899,-33.881394799999995,
"Avalon, the Inn on Cuttyhunk",avaloncuttyhunk.com,http://www.avaloncuttyhunk.com/,(508) 997-8388,,ReservationKey,https://v2.reservationkey.com/CuttyhunkInn/Reservations/c%7C5.1.2018,,New,,PMS: ReservationKey | Booking URL: https://v2.reservationkey.com/CuttyhunkInn/Reservations/c%7C5.1.2018,41.417888999999995,
Loganberry Inn,loganberryinn.com,https://www.loganberryinn.com/,(573) 642-9229,info@loganberryinn.com,ThinkReservations,https://secure.thinkreservations.com/loganberryinn/reservations,,New,,PMS: ThinkReservations | Booking URL: https://secure.thinkreservations.com/loganberryinn/reservations,38.849429799999996,
Cloran Mansion Bed and Breakfast,cloranmansion.com,http://www.cloranmansion.com/,(815) 777-0583,innkeeper@cloranmansion.com,ResNexus,https://resnexus.com/resnexus/reservations/book/E4512321-9FA3-4AC7-9F91-98D77BCCA309/giftshop?tabID=2,,New,,PMS: ResNexus | Booking URL: https://resnexus.com/resnexus/reservations/book/E4512321-9FA3-4AC7-9F91-98D77BCCA309/giftshop?tabID=2,42.429131,
The Great Southern Hotel Sydney,greatsouthernhotel.com.au,https://greatsouthernhotel.com.au/great-southern-hotel-sydney/,+61 2 9289 4411,reservations@greatsouthernhotel.com.au,SiteMinder,https://resources.siteminder.com/services/geo/index.php,,New,,PMS: SiteMinder | Booking URL: https://resources.siteminder.com/services/geo/index.php,-33.8808874,
Tower Lodge,towerlodge.com.au,https://www.towerlodge.com.au/,+61 2 4998 7022,reception@towerlodge.com.au,Mews,mailto:bookings@towerlodge.com.au,14,New,,PMS: Mews | Booking URL: mailto:bookings@towerlodge.com.au | Rooms: 14,-32.777191099999996,
The St. Mary's Inn Bed & Breakfast,thestmarysinn.com,https://www.thestmarysinn.com/,(719) 540-2222,,ThinkReservations,https://secure.thinkreservations.com/thestmarysinn/reservations,,New,,PMS: ThinkReservations | Booking URL: https://secure.thinkreservations.com/thestmarysinn/reservations,38.8420184,
Aldrich Guest House,aldrichguesthouse.com,https://aldrichguesthouse.com/?utm_source=google&utm_medium=GMB,(815) 281-9450,aldrich@aldrichguesthouse.com,ThinkReservations,https://secure.thinkreservations.com/aldrichguesthouse/sign-up/newsletter-signup,,New,,PMS: ThinkReservations | Booking URL: https://secure.thinkreservations.com/aldrichguesthouse/sign-up/newsletter-signup,42.410896199999996,
Seven Oaks Bed & Breakfast,sevenoakslakegeneva.com,https://sevenoakslakegeneva.com/,(262) 248-4006,info@sevenoakslakegeneva.com,FreeToBook,https://portal.freetobook.com/reservations?w_id=34502&w_tkn=voTySeVmB8Qr7nWyIomyQqGu2w2HY3YaUdfJiMndgU18bJpjwtyQXsfYawOYy&checkIn=2020-07-31&stayLength=5,,New,,PMS: FreeToBook | Booking URL: https://portal.freetobook.com/reservations?w_id=34502&w_tkn=voTySeVmB8Qr7nWyIomyQqGu2w2HY3YaUdfJiMndgU18bJpjwtyQXsfYawOYy&checkIn=2020-07-31&stayLength=5,42.584568,
Woolwich Pier Hotel,woolwichpierhotel.com.au,https://www.woolwichpierhotel.com.au/?utm_source=google&utm_medium=organic&utm_campaign=Google%20My%20Business&utm_content=Woolwich%20Pier%20Hotel%20-%20Woolwich&utm_term=plcid_14610150362403496351,+61 2 9817 2204,,SevenRooms,https://www.woolwichpierhotel.com.au/book-table,,New,,PMS: SevenRooms | Booking URL: https://www.woolwichpierhotel.com.au/book-table,-33.8402294,
The Oliver Inn Bed & Breakfast,oliverinn.com,https://www.oliverinn.com/,(574) 232-4545,,ThinkReservations,https://secure.thinkreservations.com/oliverinn/gift-certificates?_ga=2.242778114.1485374298.1699946732-708956229.1699946732,,New,,PMS: ThinkReservations | Booking URL: https://secure.thinkreservations.com/oliverinn/gift-certificates?_ga=2.242778114.1485374298.1699946732-708956229.1699946732,41.6759609,
Garden Lodge Sydney Hotel,sydgardenlodge.com.au,http://www.sydgardenlodge.com.au/,+61 2 9797 6111,info@sydgardenlodge.com.au,SiteMinder,https://www.thebookingbutton.com.au/properties/gardenldgesyddirect,,New,,PMS: SiteMinder | Booking URL: https://www.thebookingbutton.com.au/properties/gardenldgesyddirect,-33.888231499999996,
Astor House Bed & Breakfast,astorhouse.com,http://www.astorhouse.com/?utm_source=google&utm_medium=GMB,(920) 432-3585,astor@tds.net,ResNexus,https://resnexus.com/resnexus/reservations/book/9D2B2876-4E64-436C-B02A-79897C62CB4D,,New,,PMS: ResNexus | Booking URL: https://resnexus.com/resnexus/reservations/book/9D2B2876-4E64-436C-B02A-79897C62CB4D,44.5049977,
The Capitol Hotel Sydney,thecapitolhotelsydney.com,https://www.thecapitolhotelsydney.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,+61 2 9069 5540,reservations_thecapitol@evt.com,SiteMinder,mailto:reservations_thecapitol@evt.com,31,New,,PMS: SiteMinder | Booking URL: mailto:reservations_thecapitol@evt.com | Rooms: 31,-33.8791881,
Harvey House Inn,harveyhousebb.com,http://www.harveyhousebb.com/,(708) 955-7254,,ResNexus,https://resnexus.com/resnexus/reservations/book/3B7087AD-97C2-4BF9-A898-276837AA79B7,,New,,PMS: ResNexus | Booking URL: https://resnexus.com/resnexus/reservations/book/3B7087AD-97C2-4BF9-A898-276837AA79B7,41.886541099999995,
Valparaiso Inn Bed & Breakfast,valpoinn.com,https://valpoinn.com/,(219) 242-8934,jim@valpoinn.com,ThinkReservations,https://valpoinn.com/reservations-valparaiso-bed-and-breakfast/,,New,,PMS: ThinkReservations | Booking URL: https://valpoinn.com/reservations-valparaiso-bed-and-breakfast/,41.4708067,
Ye Olde Manor House Bed & Breakfast,yeoldemanorhouse.com,https://www.yeoldemanorhouse.com/,(262) 742-2450,innkeeper@yeoldemanorhouse.com,ResNexus,https://resnexus.com/resnexus/reservations/book/7F25094C-3C3F-4380-9DA0-3216D3B1A69C,8,New,,PMS: ResNexus | Booking URL: https://resnexus.com/resnexus/reservations/book/7F25094C-3C3F-4380-9DA0-3216D3B1A69C | Rooms: 8,42.7683137,
Canfield House Bed & Breakfast,canfieldhousebnb.com,http://www.canfieldhousebnb.com/,(231) 970-0335,stay@canfieldhousebnb.com,ThinkReservations,https://secure.thinkreservations.com/canfieldhousebnb/reservations,,New,,PMS: ThinkReservations | Booking URL: https://secure.thinkreservations.com/canfieldhousebnb/reservations,44.3728889,
Farmers Guest House,galenabedandbreakfast.com,http://www.galenabedandbreakfast.com/,(815) 777-3456,stay@farmersguesthouse.com,ResNexus,https://resnexus.com/resnexus/reservations/book/3E5DD7E7-C05B-4511-A408-F030071CC5EC,9,New,,PMS: ResNexus | Booking URL: https://resnexus.com/resnexus/reservations/book/3E5DD7E7-C05B-4511-A408-F030071CC5EC | Rooms: 9,42.412051,
Landers House,landershouse.com,http://www.landershouse.com/,(815) 667-5170,landers@landershouse.com,Cloudbeds,https://hotels.cloudbeds.com/reservation/lMKCwP,,New,,PMS: Cloudbeds | Booking URL: https://hotels.cloudbeds.com/reservation/lMKCwP,41.3410839,
Solomons Victorian Inn,solomonsvictorianinn.com,https://solomonsvictorianinn.com/?utm_source=google&utm_medium=GMB,(410) 326-4811,info@solomonsvictorianinn.com,ThinkReservations,https://secure.thinkreservations.com/solomonsvictorianinn/gift-certificates,,New,,PMS: ThinkReservations | Booking URL: https://secure.thinkreservations.com/solomonsvictorianinn/gift-certificates,38.3196304,
Spice On Broadway,spiceonbroadway.com,https://www.spiceonbroadway.com/,+61 449 888 858,Estay@spiceonbroadway.com,SiteMinder,https://www.siteminder.com/canvas,,New,,PMS: SiteMinder | Booking URL: https://www.siteminder.com/canvas,-33.8843673,
Veriu Broadway,veriu.com.au,https://veriu.com.au/hotels/veriu-broadway/,+61 2 8379 7880,info@veriugroup.com.au,SynXis / TravelClick,https://veriu.com.au/group-bookings/,1,New,,PMS: SynXis / TravelClick | Booking URL: https://veriu.com.au/group-bookings/ | Rooms: 1,-33.8825667,
The Mason Cottage Bed and Breakfast,themasoncottage.com,https://www.themasoncottage.com/,(609) 884-3358,info@TheMasonCottage.com,ThinkReservations,https://secure.thinkreservations.com/themasoncottage/reservations,,New,,PMS: ThinkReservations | Booking URL: https://secure.thinkreservations.com/themasoncottage/reservations,38.9324668,
Abcot Inn,abcot.com.au,https://abcot.com.au/,+61 2 9544 6444,info@abcot.com.au,RMS Cloud,https://bookings8.rmscloud.com/Search/Index/12143/1/,,New,,PMS: RMS Cloud | Booking URL: https://bookings8.rmscloud.com/Search/Index/12143/1/,-34.0233481,
Swanendele Inn LLC,swanendeleinn.com,http://swanendeleinn.com/,(301) 576-9910,info@swanendeleinn.com,Cloudbeds,https://hotels.cloudbeds.com/reservation/WwKiBJ,,New,,PMS: Cloudbeds | Booking URL: https://hotels.cloudbeds.com/reservation/WwKiBJ,38.1196561,
Loudoun Valley Manor,loudounvalleymanor.com,https://www.loudounvalleymanor.com/,(571) 214-6629,olga@loudounvalleymanor.com,Cloudbeds,https://hotels.cloudbeds.com/reservation/HK24QK,,New,,PMS: Cloudbeds | Booking URL: https://hotels.cloudbeds.com/reservation/HK24QK,39.191669399999995,
Bar Broadway,barbroadway.com.au,http://www.barbroadway.com.au/,+61 2 9211 2321,barbroadway@younghotels.com.au,SiteMinder,https://resources.siteminder.com/services/geo/index.php,,New,,PMS: SiteMinder | Booking URL: https://resources.siteminder.com/services/geo/index.php,-33.8842369,
The Claiborne House Inn and Retreat - Now Open,theclaibornehouse.com,http://theclaibornehouse.com/,(540) 814-8690,,ResNexus,https://resnexus.com/resnexus/reservations/book/4F67406A-2C0C-4086-BEE8-CCC42BC1FFE7/?NewSearch=1,,New,,PMS: ResNexus | Booking URL: https://resnexus.com/resnexus/reservations/book/4F67406A-2C0C-4086-BEE8-CCC42BC1FFE7/?NewSearch=1,36.999784999999996,
Currier Inn Hotel,thecurrierinn.com,https://www.thecurrierinn.com/,(970) 392-1221,,ThinkReservations,https://secure.thinkreservations.com/greeleybedandbreakfast/reservations,,New,,PMS: ThinkReservations | Booking URL: https://secure.thinkreservations.com/greeleybedandbreakfast/reservations,40.4187064,
Mad Monkey Broadway,madmonkey.com.au,https://www.madmonkey.com.au/locations/australia/sydney/mad-monkey-broadway,+61 2 8705 3762,broadway@madmonkey.com.au,Cloudbeds,https://www.madmonkey.com.au/book-now-menu,,New,,PMS: Cloudbeds | Booking URL: https://www.madmonkey.com.au/book-now-menu,-33.885363999999996,
Shakespeare Hotel,theshakespearehotel.com.au,https://www.theshakespearehotel.com.au/,+61 2 9319 6883,manager@shakespearehotel.com.au,Little Hotelier,https://www.theshakespearehotel.com.au/reserve-a-place,,New,,PMS: Little Hotelier | Booking URL: https://www.theshakespearehotel.com.au/reserve-a-place,-33.887468,
Wilbraham Mansion,wilbrahammansion.com,http://www.wilbrahammansion.com/,(609) 884-2046,reservations@wilbrahammansion.com,Mews,https://app.mews.com/distributor/506f16f8-d6cc-4fe9-bd0a-b2b90114f7fe,,New,,PMS: Mews | Booking URL: https://app.mews.com/distributor/506f16f8-d6cc-4fe9-bd0a-b2b90114f7fe,38.935500999999995,
The Manly House,themanlyhouse.com.au,http://themanlyhouse.com.au/,+61 416 028 540,enquiries@themanlyhouse.com.au,SiteMinder,https://resources.siteminder.com/services/geo/index.php,,New,,PMS: SiteMinder | Booking URL: https://resources.siteminder.com/services/geo/index.php,-33.7935565,
Royal Exhibition Hotel,royalexhibition.com.au,http://www.royalexhibition.com.au/,+61 2 9698 2607,,RMS Cloud,https://bookings.rmscloud.com/Search/Index/AE1A0CAC525796FC/1/,,New,,PMS: RMS Cloud | Booking URL: https://bookings.rmscloud.com/Search/Index/AE1A0CAC525796FC/1/,-33.8859114,
Alpine Haus B & B Inn,alpinehausbb.com,http://www.alpinehausbb.com/,(973) 209-7080,alpinehausbb@gmail.com,ThinkReservations,https://www.bnbfinder.com/New-Jersey/Vernon/Bed-and-Breakfast/Listing/19693/Alpine_Haus,,New,,PMS: ThinkReservations | Booking URL: https://www.bnbfinder.com/New-Jersey/Vernon/Bed-and-Breakfast/Listing/19693/Alpine_Haus,41.1918966,
City Inn,cityinndenver.com,http://www.cityinndenver.com/,(303) 430-8700,info@cityinndenver.com,Cloudbeds,https://hotels.cloudbeds.com/widget/iFrameResizer,,New,,PMS: Cloudbeds | Booking URL: https://hotels.cloudbeds.com/widget/iFrameResizer,39.8258824,
Vulcan Hotel,vulcanhotel.com.au,https://vulcanhotel.com.au/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=Google-my-business-vulcan-hotel,+61 2 9211 3283,,Mews,https://app.mews.com/distributor/4b868d0f-f5e5-4b1a-835e-b09200721af4,,New,,PMS: Mews | Booking URL: https://app.mews.com/distributor/4b868d0f-f5e5-4b1a-835e-b09200721af4,-33.8817547,
Nesuto Chippendale Apartment Hotel,nesuto.com,https://www.nesuto.com/chippendale,+61 2 9690 9690,,SynXis / TravelClick,https://www.nesuto.com/special-offers/book-direct-benefits,,New,,PMS: SynXis / TravelClick | Booking URL: https://www.nesuto.com/special-offers/book-direct-benefits,-33.8883171,
Coogee Bay Hotel,coogeebayhotel.com.au,http://www.coogeebayhotel.com.au/,+61 2 9665 0000,,SynXis / TravelClick,https://bookings.travelclick.com/70440?_gl=1%2A1jy62cv%2A_gcl_aw%2AR0NMLjE2Njc5NzQ5NDUuQ2owS0NRaUFtYWliQmhDQUFSSXNBS1VsYUtUUlFNdnZGa3FkbTZRdHVtSEVRQ2ppSnNHdGFlcTBQWWtWOXV0YnVueGN4RDJVZ1JpOUtJc2FBcTRPRUFMd193Y0I.&hotelId=70440#/guestsandrooms,,New,,PMS: SynXis / TravelClick | Booking URL: https://bookings.travelclick.com/70440?_gl=1%2A1jy62cv%2A_gcl_aw%2AR0NMLjE2Njc5NzQ5NDUuQ2owS0NRaUFtYWliQmhDQUFSSXNBS1VsYUtUUlFNdnZGa3FkbTZRdHVtSEVRQ2ppSnNHdGFlcTBQWWtWOXV0YnVueGN4RDJVZ1JpOUtJc2FBcTRPRUFMd193Y0I.&hotelId=70440#/guestsandrooms,-33.9210527,
Coogee Bay Boutique Hotel,coogeebayhotel.com.au,https://coogeebayhotel.com.au/stay/,+61 2 9665 0000,,SynXis / TravelClick,https://bookings.travelclick.com/70440?_gl=1%2A1jy62cv%2A_gcl_aw%2AR0NMLjE2Njc5NzQ5NDUuQ2owS0NRaUFtYWliQmhDQUFSSXNBS1VsYUtUUlFNdnZGa3FkbTZRdHVtSEVRQ2ppSnNHdGFlcTBQWWtWOXV0YnVueGN4RDJVZ1JpOUtJc2FBcTRPRUFMd193Y0I.&hotelId=70440#/guestsandrooms,,New,,PMS: SynXis / TravelClick | Booking URL: https://bookings.travelclick.com/70440?_gl=1%2A1jy62cv%2A_gcl_aw%2AR0NMLjE2Njc5NzQ5NDUuQ2owS0NRaUFtYWliQmhDQUFSSXNBS1VsYUtUUlFNdnZGa3FkbTZRdHVtSEVRQ2ppSnNHdGFlcTBQWWtWOXV0YnVueGN4RDJVZ1JpOUtJc2FBcTRPRUFMd193Y0I.&hotelId=70440#/guestsandrooms,-33.921272,
Oxford House,oxfordhousesydney.com,https://www.oxfordhousesydney.com/,+61 2 9071 4750,res.oxfordhouse@solotel.com.au,SynXis / TravelClick,https://oxfordhousesydney.com/book-now,,New,,PMS: SynXis / TravelClick | Booking URL: https://oxfordhousesydney.com/book-now,-33.8828502,
All Seasons Inn,allseasons.world,http://allseasons.world/,(479) 253-2001,innkeeper@allseasonsluxuryproperties.com,ResNexus,https://resnexus.com/resnexus/reservations/book/B25B7274-B483-4EE0-ADC1-2BCC5FA64484,,New,,PMS: ResNexus | Booking URL: https://resnexus.com/resnexus/reservations/book/B25B7274-B483-4EE0-ADC1-2BCC5FA64484,36.4058967,
All Seasons Urban Treehouse Village,allseasons.world,http://allseasons.world/,(479) 253-2001,innkeeper@allseasonsluxuryproperties.com,ResNexus,https://resnexus.com/resnexus/reservations/book/B25B7274-B483-4EE0-ADC1-2BCC5FA64484,,New,,PMS: ResNexus | Booking URL: https://resnexus.com/resnexus/reservations/book/B25B7274-B483-4EE0-ADC1-2BCC5FA64484,36.4107304,
The Angerstein Hotel,theangerstein.com,http://www.theangerstein.com/,+44 20 8293 5695,bookings@theangerstein.com,Amenitiz,https://www.theangerstein.com/en/booking/room,,New,,PMS: Amenitiz | Booking URL: https://www.theangerstein.com/en/booking/room,51.486348799999995,
The Admiral Hardy,admiralhardygreenwich.co.uk,http://www.admiralhardygreenwich.co.uk/,+44 20 8293 9535,hello@admiralhardygreenwich.co.uk,SynXis / TravelClick,https://be.synxis.com/?adult=1&arrive=2025-10-22&chain=5301&child=0&currency=GBP&depart=2025-10-23&hotel=9919&level=hotel&locale=en-US&productcurrency=GBP&rooms=1,,New,,PMS: SynXis / TravelClick | Booking URL: https://be.synxis.com/?adult=1&arrive=2025-10-22&chain=5301&child=0&currency=GBP&depart=2025-10-23&hotel=9919&level=hotel&locale=en-US&productcurrency=GBP&rooms=1,51.4819397,
COSI Vientiane Nam Phu Laos,centarahotelsresorts.com,https://www.centarahotelsresorts.com/cosihotels/czvl,+856 20 52 435 555,,SynXis / TravelClick,https://www.centarahotelsresorts.com/book-direct-benefits,,New,,PMS: SynXis / TravelClick | Booking URL: https://www.centarahotelsresorts.com/book-direct-benefits,17.9642376,
"Seaport Village Inn, Avalon",seaportvillageinn.com,http://www.seaportvillageinn.com/,(310) 510-0344,info@seaportvillageinn.com,SynXis / TravelClick,accommodations.php,4,New,,PMS: SynXis / TravelClick | Booking URL: accommodations.php | Rooms: 4,33.3456512,
SUGAR RIDGE RESORT,sugarridgeresort.com,http://www.sugarridgeresort.com/,(479) 253-5548,info@sugarridgeresort.com,ThinkReservations,https://secure.thinkreservations.com/sugarridgeresort/reservations,,New,,PMS: ThinkReservations | Booking URL: https://secure.thinkreservations.com/sugarridgeresort/reservations,36.435697399999995,
Lake Lucerne Resort and Ranch,historiccottages.com,https://www.historiccottages.com/,(479) 253-8780,,ThinkReservations,https://secure.thinkreservations.com/historiccottages/gift-certificates,,New,,PMS: ThinkReservations | Booking URL: https://secure.thinkreservations.com/historiccottages/gift-certificates,36.3743395,
Blue Waters Resort,bluewatersresort.net,https://bluewatersresort.net/,(417) 231-7297,EPLOSEE@YAHOO.COM,ReservationKey,https://www.bluewatersresort.net/reserve_now...html,,New,,PMS: ReservationKey | Booking URL: https://www.bluewatersresort.net/reserve_now...html,36.4602177,
Grotto Resort,grottoresort.com,http://grottoresort.com/,(833) 447-6886,info@grottoresort.com,Cloudbeds,https://hotels.cloudbeds.com/reservation/cZ17IX,,New,,PMS: Cloudbeds | Booking URL: https://hotels.cloudbeds.com/reservation/cZ17IX,36.6434728,
The Baxley Bondi,thebaxleybondi.com,https://www.thebaxleybondi.com/,+61 2 9388 0895,hello@thebaxleybondi.com,Mews,https://thebaxleybondi.com/booking/,30,New,,PMS: Mews | Booking URL: https://thebaxleybondi.com/booking/ | Rooms: 30,-33.8926217,
The Blue Hotel Bondi,theblue.com.au,http://theblue.com.au/,+61 2 9066 4400,stay@theblue.com.au,Cloudbeds,https://hotels.cloudbeds.com/en/reservation/z6tauL#checkin=2025-12-22&checkout=2025-12-23,33,New,,PMS: Cloudbeds | Booking URL: https://hotels.cloudbeds.com/en/reservation/z6tauL#checkin=2025-12-22&checkout=2025-12-23 | Rooms: 33,-33.8888062,
Blue Haven Resort,bluehavenbranson.com,http://www.bluehavenbranson.com/,(417) 334-3917,stay@bluehavenbranson.com,InnRoad,https://bluehavenresort.client.innroad.com/room/52711,,New,,PMS: InnRoad | Booking URL: https://bluehavenresort.client.innroad.com/room/52711,36.6643481,
Tanglewood Lodge & Resort,tanglewood-lodge.mydirectstay.com,https://tanglewood-lodge.mydirectstay.com/,(417) 334-1642,TanglewoodReservations@gmail.com,SiteMinder,https://www.siteminder.com/canvas,,New,,PMS: SiteMinder | Booking URL: https://www.siteminder.com/canvas,36.669475899999995,
Book A Bed Hostel,bookabedhostels.com,https://bookabedhostels.com/,+44 20 8692 6219,RESERVATIONS@BOOKABEDHOSTELS.COM,Cloudbeds,https://bookabedhostels.com/,,New,,PMS: Cloudbeds | Booking URL: https://bookabedhostels.com/,51.473591799999994,
